CustomerId,total_transactions,total_amount,avg_amount,std_amount,avg_fee_paid,total_refunds_count,tx_hour_mean,tx_day_mean,last_transaction_time,first_transaction_time,ProviderId,ProductCategory,ChannelId,PricingStrategy,active_days,Recency,Frequency,Monetary,rfm_cluster,is_high_risk
CustomerId_4036,18,132000.0,7333.333333333333,3710.0816544050535,0.0,5,9.555555555555555,13.61111111111111,2019-02-09 08:55:11+00:00,2019-01-18 11:04:56+00:00,ProviderId_6,airtime,ChannelId_3,2,22,5,18,132000.0,1,0
CustomerId_4038,25,68578.0,2743.12,2302.073708637497,0.0,6,15.08,14.4,2019-02-09 08:06:20+00:00,2019-01-07 07:10:49+00:00,ProviderId_3,airtime,ChannelId_3,2,34,5,25,68578.0,1,0
CustomerId_4039,37,291000.0,7864.864864864865,2699.4048949327307,0.0,8,12.405405405405405,16.0,2019-02-08 17:44:06+00:00,2018-12-14 10:40:06+00:00,ProviderId_6,airtime,ChannelId_3,2,57,5,37,291000.0,1,0
CustomerId_404,5,32000.0,6400.0,3781.5340802378078,0.0,2,12.0,8.0,2019-02-08 12:27:22+00:00,2019-02-08 12:20:48+00:00,ProviderId_4,financial_services,ChannelId_3,2,1,5,5,32000.0,2,0
CustomerId_4040,7,51000.0,7285.714285714285,3638.419332360584,0.0,3,11.0,21.0,2018-12-21 11:42:21+00:00,2018-12-21 11:37:27+00:00,ProviderId_1,airtime,ChannelId_3,2,1,54,7,51000.0,2,0
CustomerId_4041,8,8060.0,1007.5,1061.0473262637386,0.0,4,11.375,15.25,2018-11-16 08:43:38+00:00,2018-11-15 11:30:02+00:00,ProviderId_4,financial_services,ChannelId_2,2,1,90,8,8060.0,0,1
CustomerId_4042,3,86000.0,28666.666666666668,44500.93631973751,0.0,2,11.0,14.0,2018-12-14 11:40:57+00:00,2018-12-14 11:04:04+00:00,ProviderId_4,financial_services,ChannelId_2,2,1,61,3,86000.0,2,0
CustomerId_4043,95,179778.0,1892.4,3881.4558806189584,0.0,43,12.926315789473684,21.010526315789473,2019-02-12 20:18:03+00:00,2019-01-21 20:47:23+00:00,ProviderId_4,financial_services,ChannelId_3,2,22,1,95,179778.0,1,0
CustomerId_4044,17,122000.0,7176.470588235294,2920.515667601508,0.0,5,15.235294117647058,13.294117647058824,2019-02-08 15:23:05+00:00,2019-01-18 15:12:25+00:00,ProviderId_6,financial_services,ChannelId_3,2,22,5,17,122000.0,1,0
CustomerId_4045,1,1000.0,1000.0,0.0,0.0,0,17.0,14.0,2018-12-14 17:48:06+00:00,2018-12-14 17:48:06+00:00,ProviderId_6,airtime,ChannelId_3,2,1,61,1,1000.0,0,1
CustomerId_4046,5,4020.0,804.0,438.2693235899588,0.0,2,10.2,23.6,2019-01-26 04:08:24+00:00,2019-01-23 11:50:51+00:00,ProviderId_4,financial_services,ChannelId_3,2,3,19,5,4020.0,0,1
CustomerId_4048,9,62000.0,6888.888888888889,3257.470047615344,0.0,3,13.777777777777779,4.111111111111111,2019-02-08 11:26:26+00:00,2019-02-01 16:45:02+00:00,ProviderId_6,financial_services,ChannelId_3,2,7,5,9,62000.0,2,0
CustomerId_4049,15,17725.0,1181.6666666666667,1443.6272108163948,0.0,7,13.466666666666667,7.733333333333333,2018-12-11 19:26:50+00:00,2018-12-05 05:30:24+00:00,ProviderId_4,financial_services,ChannelId_3,2,7,64,15,17725.0,2,0
CustomerId_405,1,1000.0,1000.0,0.0,0.0,0,21.0,19.0,2019-01-19 21:20:22+00:00,2019-01-19 21:20:22+00:00,ProviderId_1,airtime,ChannelId_3,4,1,25,1,1000.0,0,1
CustomerId_4050,1,5000.0,5000.0,0.0,0.0,0,10.0,20.0,2018-12-20 10:40:15+00:00,2018-12-20 10:40:15+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,55,1,5000.0,0,1
CustomerId_4051,21,38490.0,1832.857142857143,2568.2837515686288,0.0,6,14.380952380952381,8.714285714285714,2019-02-12 14:24:47+00:00,2019-02-07 17:54:15+00:00,ProviderId_6,airtime,ChannelId_3,2,5,1,21,38490.0,1,0
CustomerId_4053,6,41000.0,6833.333333333333,3763.863263545405,0.0,3,18.0,21.0,2018-12-21 18:55:49+00:00,2018-12-21 18:53:01+00:00,ProviderId_4,airtime,ChannelId_2,2,1,54,6,41000.0,2,0
CustomerId_4055,47,260650.0,5545.744680851064,11121.61443251693,0.0,15,11.595744680851064,19.80851063829787,2019-02-11 21:21:55+00:00,2018-11-15 09:54:10+00:00,ProviderId_6,airtime,ChannelId_3,2,89,2,47,260650.0,1,0
CustomerId_4056,9,62000.0,6888.888888888889,3257.470047615344,0.0,3,18.555555555555557,14.333333333333334,2019-02-01 18:17:28+00:00,2019-01-25 19:44:58+00:00,ProviderId_6,financial_services,ChannelId_3,2,7,12,9,62000.0,2,0
CustomerId_4058,4,3020.0,755.0,490.0,0.0,2,16.25,20.5,2019-01-21 15:58:28+00:00,2019-01-19 20:41:24+00:00,ProviderId_4,financial_services,ChannelId_2,2,2,23,4,3020.0,0,1
CustomerId_4059,10,13005.0,1300.5,739.9716586164334,0.0,2,14.3,13.8,2019-01-21 17:11:50+00:00,2018-11-16 15:56:25+00:00,ProviderId_5,airtime,ChannelId_1,2,67,23,10,13005.0,2,0
CustomerId_4061,14,102000.0,7285.714285714285,3023.7157840738178,0.0,4,13.857142857142858,15.142857142857142,2019-02-01 13:23:29+00:00,2019-01-18 15:32:52+00:00,ProviderId_6,financial_services,ChannelId_3,2,14,12,14,102000.0,2,0
CustomerId_4064,3,8000.0,2666.6666666666665,2081.6659994661327,666.6666666666666,2,21.0,14.0,2018-12-14 21:39:35+00:00,2018-12-14 21:38:25+00:00,ProviderId_4,financial_services,ChannelId_2,2,1,61,3,8000.0,0,1
CustomerId_4065,10,72000.0,7200.0,3392.8028399998593,0.0,3,12.4,19.5,2019-01-11 08:42:35+00:00,2018-12-28 16:59:14+00:00,ProviderId_6,airtime,ChannelId_3,2,14,34,10,72000.0,2,0
CustomerId_4066,2,2000.0,1000.0,0.0,0.0,0,12.0,7.0,2019-01-07 12:57:43+00:00,2019-01-07 12:55:29+00:00,ProviderId_5,airtime,ChannelId_3,2,1,37,2,2000.0,0,1
CustomerId_4067,10,72000.0,7200.0,3224.9030993194197,0.0,3,15.6,15.4,2019-02-01 15:50:53+00:00,2019-01-25 16:17:03+00:00,ProviderId_6,airtime,ChannelId_3,2,7,12,10,72000.0,2,0
CustomerId_4068,1,1000.0,1000.0,0.0,0.0,0,6.0,19.0,2018-11-19 06:42:29+00:00,2018-11-19 06:42:29+00:00,ProviderId_6,airtime,ChannelId_3,2,1,87,1,1000.0,0,1
CustomerId_4069,22,70542.0,3206.4545454545455,4696.598553637087,125.45454545454545,7,9.045454545454545,18.0,2019-01-01 19:22:09+00:00,2018-11-16 06:23:01+00:00,ProviderId_5,financial_services,ChannelId_3,2,47,43,22,70542.0,2,0
CustomerId_407,1,10000.0,10000.0,0.0,0.0,0,16.0,1.0,2019-02-01 16:02:07+00:00,2019-02-01 16:02:07+00:00,ProviderId_5,airtime,ChannelId_3,4,1,12,1,10000.0,0,1
CustomerId_4070,6,9110.0,1518.3333333333333,1623.2118366580091,0.0,3,11.333333333333334,30.0,2018-12-30 12:34:15+00:00,2018-12-30 11:07:46+00:00,ProviderId_4,financial_services,ChannelId_2,2,1,45,6,9110.0,0,1
CustomerId_4071,3,2050.0,683.3333333333334,548.4827557301445,0.0,2,13.0,4.0,2019-02-04 13:31:46+00:00,2019-02-04 13:31:06+00:00,ProviderId_4,financial_services,ChannelId_2,2,1,9,3,2050.0,0,1
CustomerId_4072,1,500.0,500.0,0.0,0.0,0,15.0,13.0,2019-01-13 15:45:49+00:00,2019-01-13 15:45:49+00:00,ProviderId_1,financial_services,ChannelId_3,2,1,31,1,500.0,0,1
CustomerId_4073,20,18520.0,926.0,1189.9995577177417,0.0,9,14.15,8.5,2019-02-11 23:40:53+00:00,2019-02-06 07:09:22+00:00,ProviderId_4,financial_services,ChannelId_3,2,6,2,20,18520.0,1,0
CustomerId_4074,1,500.0,500.0,0.0,0.0,0,14.0,21.0,2018-11-21 14:09:31+00:00,2018-11-21 14:09:31+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,84,1,500.0,0,1
CustomerId_4075,3,576000.0,192000.0,267005.61791842506,0.0,0,6.0,1.0,2019-01-01 06:45:39+00:00,2019-01-01 06:39:50+00:00,ProviderId_1,airtime,ChannelId_3,2,1,44,3,576000.0,2,0
CustomerId_4077,6,32000.0,5333.333333333333,4033.1955899344466,0.0,2,9.833333333333334,8.0,2019-02-08 10:06:31+00:00,2019-02-08 09:57:36+00:00,ProviderId_6,airtime,ChannelId_3,2,1,5,6,32000.0,2,0
CustomerId_4079,1,1000.0,1000.0,0.0,0.0,0,8.0,30.0,2018-11-30 08:27:55+00:00,2018-11-30 08:27:55+00:00,ProviderId_1,airtime,ChannelId_3,4,1,76,1,1000.0,0,1
CustomerId_408,3,14000.0,4666.666666666667,5507.570547286102,0.0,3,6.0,15.0,2019-01-15 06:29:24+00:00,2019-01-15 06:25:43+00:00,ProviderId_4,airtime,ChannelId_5,4,1,30,3,14000.0,0,1
CustomerId_4085,17,91037.0,5355.117647058823,7008.330310087712,105.88235294117646,6,11.647058823529411,14.529411764705882,2019-01-08 09:49:00+00:00,2018-11-20 12:19:25+00:00,ProviderId_4,financial_services,ChannelId_3,2,49,37,17,91037.0,2,0
CustomerId_4086,16,122000.0,7625.0,3667.4241641784497,0.0,5,13.125,17.375,2019-01-11 14:33:23+00:00,2018-12-21 12:30:43+00:00,ProviderId_6,financial_services,ChannelId_3,2,22,33,16,122000.0,2,0
CustomerId_4087,3,86000.0,28666.666666666668,44500.93631973751,0.0,2,8.0,14.0,2018-12-14 08:20:52+00:00,2018-12-14 08:20:04+00:00,ProviderId_4,financial_services,ChannelId_2,2,1,62,3,86000.0,2,0
CustomerId_4089,99,142371.0,1438.090909090909,2210.948905578729,0.0,34,13.181818181818182,15.767676767676768,2019-02-09 10:13:19+00:00,2018-12-05 18:08:32+00:00,ProviderId_5,financial_services,ChannelId_3,2,66,4,99,142371.0,1,0
CustomerId_4090,17,122000.0,7176.470588235294,2920.515667601508,0.0,5,11.588235294117647,13.588235294117647,2019-02-01 12:42:45+00:00,2019-01-11 13:32:26+00:00,ProviderId_6,financial_services,ChannelId_3,2,21,12,17,122000.0,2,0
CustomerId_4092,5,32000.0,6400.0,3781.5340802378078,0.0,2,19.0,1.0,2019-02-01 19:35:01+00:00,2019-02-01 19:30:47+00:00,ProviderId_4,financial_services,ChannelId_3,2,1,12,5,32000.0,2,0
CustomerId_4095,14,64940.0,4638.571428571428,8658.467493769283,0.0,4,13.142857142857142,7.428571428571429,2019-01-07 18:39:01+00:00,2018-12-02 11:56:24+00:00,ProviderId_6,airtime,ChannelId_3,2,37,37,14,64940.0,2,0
CustomerId_4097,67,100471.0,1499.5671641791046,2458.5504119290254,21.940298507462686,28,11.164179104477611,20.880597014925375,2019-01-04 07:18:07+00:00,2018-12-14 11:34:29+00:00,ProviderId_6,financial_services,ChannelId_3,2,21,41,67,100471.0,2,0
CustomerId_4098,2,525.0,262.5,335.87572106361006,0.0,1,11.0,28.0,2018-11-28 11:47:02+00:00,2018-11-28 11:46:05+00:00,ProviderId_4,airtime,ChannelId_2,2,1,77,2,525.0,0,1
CustomerId_4101,1,5000.0,5000.0,0.0,0.0,0,20.0,28.0,2019-01-28 20:01:57+00:00,2019-01-28 20:01:57+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,16,1,5000.0,0,1
CustomerId_4102,5,23720.0,4744.0,6572.071819449328,228.0,3,15.0,19.4,2018-11-23 05:15:37+00:00,2018-11-15 18:56:21+00:00,ProviderId_4,financial_services,ChannelId_2,2,8,83,5,23720.0,2,0
CustomerId_4103,2,2000.0,1000.0,0.0,0.0,0,9.0,16.0,2018-11-16 09:24:09+00:00,2018-11-16 09:21:00+00:00,ProviderId_5,airtime,ChannelId_1,4,1,90,2,2000.0,0,1
CustomerId_4104,1,10000.0,10000.0,0.0,0.0,0,10.0,29.0,2019-01-29 10:24:35+00:00,2019-01-29 10:24:35+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,15,1,10000.0,0,1
CustomerId_4106,5,32000.0,6400.0,3781.5340802378078,0.0,2,13.0,11.0,2019-01-11 13:18:25+00:00,2019-01-11 13:15:32+00:00,ProviderId_4,financial_services,ChannelId_3,2,1,33,5,32000.0,2,0
CustomerId_4107,2,2400.0,1200.0,282.842712474619,0.0,0,13.0,4.0,2019-01-04 17:37:08+00:00,2019-01-04 09:14:42+00:00,ProviderId_1,airtime,ChannelId_3,4,1,40,2,2400.0,0,1
CustomerId_4108,2,4000.0,2000.0,0.0,0.0,0,3.0,20.0,2018-11-20 03:02:49+00:00,2018-11-20 03:01:13+00:00,ProviderId_3,airtime,ChannelId_3,1,1,86,2,4000.0,0,1
CustomerId_4109,41,63084.5,1538.6463414634147,2348.3359806571084,0.012195121951219513,10,9.341463414634147,16.463414634146343,2019-02-11 13:42:11+00:00,2018-12-21 02:20:12+00:00,ProviderId_5,financial_services,ChannelId_3,2,53,2,41,63084.5,1,0
CustomerId_411,6,81500.0,13583.333333333334,1772.4747294860558,0.0,0,8.333333333333334,24.0,2018-12-24 09:56:46+00:00,2018-12-24 08:01:53+00:00,ProviderId_1,financial_services,ChannelId_3,2,1,52,6,81500.0,2,0
CustomerId_4112,5,2021000.0,404200.0,543900.9100930059,0.0,0,11.0,10.0,2018-12-10 11:46:53+00:00,2018-12-10 11:37:24+00:00,ProviderId_3,financial_services,ChannelId_3,0,1,65,5,2021000.0,2,0
CustomerId_4113,39,190590.0,4886.923076923077,5841.479334014338,149.30769230769232,10,10.179487179487179,15.384615384615385,2019-01-28 18:12:41+00:00,2018-11-18 00:18:22+00:00,ProviderId_4,financial_services,ChannelId_3,2,72,16,39,190590.0,1,0
CustomerId_4115,52,60340.0,1160.3846153846155,1831.9305273436476,0.0,20,12.153846153846153,15.173076923076923,2019-01-04 13:53:00+00:00,2018-11-16 10:26:00+00:00,ProviderId_5,airtime,ChannelId_3,4,50,40,52,60340.0,2,0
CustomerId_4117,1,5000.0,5000.0,0.0,0.0,0,7.0,10.0,2019-01-10 07:27:15+00:00,2019-01-10 07:27:15+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,35,1,5000.0,0,1
CustomerId_4118,5,31000.0,6200.0,3834.057902536163,0.0,2,10.0,28.0,2018-12-28 10:42:11+00:00,2018-12-28 10:34:01+00:00,ProviderId_4,financial_services,ChannelId_3,2,1,47,5,31000.0,2,0
CustomerId_4119,10,9600.0,960.0,1492.1051497055353,0.0,5,13.4,26.0,2018-12-30 19:14:23+00:00,2018-12-24 15:05:48+00:00,ProviderId_4,financial_services,ChannelId_2,2,7,45,10,9600.0,2,0
CustomerId_412,9,14930.0,1658.888888888889,1648.8059652703564,0.0,3,6.444444444444445,12.555555555555555,2019-01-13 08:16:10+00:00,2018-12-12 07:39:44+00:00,ProviderId_6,financial_services,ChannelId_3,2,33,32,9,14930.0,2,0
CustomerId_4120,22,122400.0,5563.636363636364,3922.407600604682,0.0,7,13.409090909090908,9.863636363636363,2019-02-13 09:13:25+00:00,2019-01-25 11:37:43+00:00,ProviderId_6,airtime,ChannelId_3,2,19,1,22,122400.0,1,0
CustomerId_4123,7,12245.0,1749.2857142857142,1890.0847171741373,0.0,3,12.428571428571429,20.428571428571427,2018-11-23 15:32:56+00:00,2018-11-15 08:32:30+00:00,ProviderId_4,financial_services,ChannelId_3,2,9,82,7,12245.0,2,0
CustomerId_4124,36,164890.0,4580.277777777777,11025.747654885194,0.0,14,11.61111111111111,21.083333333333332,2019-01-13 06:33:00+00:00,2018-12-18 13:40:26+00:00,ProviderId_6,financial_services,ChannelId_3,2,26,32,36,164890.0,2,0
CustomerId_4125,60,417545.0,6959.083333333333,28885.350158973266,115.83333333333333,27,12.983333333333333,15.216666666666667,2019-01-19 19:14:54+00:00,2018-12-31 06:03:36+00:00,ProviderId_6,financial_services,ChannelId_3,2,20,25,60,417545.0,1,0
CustomerId_4127,6,31200.0,5200.0,4214.261501141095,0.0,2,9.666666666666666,22.166666666666668,2018-12-07 19:05:27+00:00,2018-11-29 05:40:50+00:00,ProviderId_4,airtime,ChannelId_3,2,9,68,6,31200.0,2,0
CustomerId_4128,1,800000.0,800000.0,0.0,0.0,0,19.0,26.0,2018-12-26 19:57:52+00:00,2018-12-26 19:57:52+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,49,1,800000.0,2,0
CustomerId_4130,5,4100.0,820.0,732.8028384224505,0.0,2,9.6,27.2,2019-01-28 16:14:57+00:00,2019-01-27 08:02:37+00:00,ProviderId_4,financial_services,ChannelId_3,2,2,16,5,4100.0,0,1
CustomerId_4131,18,141581.5,7865.638888888889,11069.630234280314,412.25,6,11.944444444444445,17.444444444444443,2019-02-04 17:59:37+00:00,2019-01-29 18:22:27+00:00,ProviderId_6,financial_services,ChannelId_3,2,6,9,18,141581.5,1,0
CustomerId_4132,80,184658.0,2308.225,4375.788192219152,0.0,27,13.7,10.45,2019-02-13 08:10:13+00:00,2019-01-28 10:43:09+00:00,ProviderId_6,financial_services,ChannelId_3,2,16,1,80,184658.0,1,0
CustomerId_4133,2,20000.0,10000.0,0.0,0.0,0,17.0,17.0,2018-11-17 17:32:03+00:00,2018-11-17 17:30:49+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,88,2,20000.0,0,1
CustomerId_4134,1,700000.0,700000.0,0.0,0.0,0,9.0,17.0,2018-11-17 09:15:23+00:00,2018-11-17 09:15:23+00:00,ProviderId_1,financial_services,ChannelId_3,0,1,89,1,700000.0,2,0
CustomerId_4135,59,75334.0,1276.8474576271187,1569.2398754411192,12.457627118644067,23,12.152542372881356,25.406779661016948,2018-12-21 12:17:39+00:00,2018-11-21 17:28:58+00:00,ProviderId_6,financial_services,ChannelId_3,2,30,54,59,75334.0,2,0
CustomerId_4136,9,10910.0,1212.2222222222222,959.6031442447677,0.0,3,19.88888888888889,8.777777777777779,2019-02-12 22:10:05+00:00,2019-02-07 20:48:09+00:00,ProviderId_6,financial_services,ChannelId_3,2,6,1,9,10910.0,1,0
CustomerId_4137,8,44000.0,5500.0,4342.481186734475,0.0,4,16.0,11.0,2019-01-11 16:46:49+00:00,2019-01-11 16:18:24+00:00,ProviderId_4,airtime,ChannelId_2,2,1,33,8,44000.0,2,0
CustomerId_4138,1,2000.0,2000.0,0.0,0.0,0,11.0,20.0,2018-12-20 11:00:03+00:00,2018-12-20 11:00:03+00:00,ProviderId_5,airtime,ChannelId_3,4,1,55,1,2000.0,0,1
CustomerId_4139,3,6020.0,2006.6666666666667,2638.2064614683463,0.0,1,10.333333333333334,20.0,2019-01-26 15:10:43+00:00,2019-01-08 01:42:36+00:00,ProviderId_1,airtime,ChannelId_3,4,19,18,3,6020.0,0,1
CustomerId_414,19,32283.0,1699.1052631578948,2485.0313857784763,37.89473684210526,9,12.105263157894736,13.526315789473685,2018-12-14 08:37:29+00:00,2018-12-12 19:03:24+00:00,ProviderId_4,financial_services,ChannelId_3,2,2,62,19,32283.0,2,0
CustomerId_4141,6,38496.0,6416.0,7116.9611492546455,185.0,3,11.5,26.666666666666668,2019-01-30 14:27:01+00:00,2019-01-25 10:56:06+00:00,ProviderId_4,financial_services,ChannelId_2,2,6,14,6,38496.0,2,0
CustomerId_4142,2,600.0,300.0,282.842712474619,0.0,0,5.0,14.5,2019-01-22 05:55:45+00:00,2019-01-07 05:40:03+00:00,ProviderId_5,airtime,ChannelId_3,4,16,23,2,600.0,0,1
CustomerId_4143,2,1500.0,750.0,353.5533905932738,0.0,0,10.0,3.0,2018-12-03 10:57:02+00:00,2018-12-03 10:55:03+00:00,ProviderId_1,airtime,ChannelId_3,4,1,72,2,1500.0,0,1
CustomerId_4144,2,75000.0,37500.0,17677.66952966369,0.0,0,23.0,6.0,2019-02-06 23:17:51+00:00,2019-02-06 23:15:28+00:00,ProviderId_5,financial_services,ChannelId_3,2,1,7,2,75000.0,2,0
CustomerId_4145,22,172000.0,7818.181818181818,3947.7101697586136,0.0,10,11.590909090909092,14.409090909090908,2019-02-13 07:25:02+00:00,2019-01-18 16:08:50+00:00,ProviderId_4,airtime,ChannelId_3,2,26,1,22,172000.0,1,0
CustomerId_4146,67,671810.0,10027.014925373134,26582.837594784392,51.492537313432834,17,12.970149253731343,11.328358208955224,2019-02-11 20:58:44+00:00,2019-01-01 13:35:13+00:00,ProviderId_6,financial_services,ChannelId_3,2,42,2,67,671810.0,1,0
CustomerId_4148,2,11000.0,5500.0,707.1067811865476,0.0,0,9.0,5.0,2019-01-05 09:31:08+00:00,2019-01-05 09:25:59+00:00,ProviderId_3,airtime,ChannelId_3,1,1,40,2,11000.0,0,1
CustomerId_4149,11,42030.0,3820.909090909091,2861.958960381698,909.0909090909091,3,10.272727272727273,25.545454545454547,2018-12-13 21:14:15+00:00,2018-11-26 11:48:47+00:00,ProviderId_5,financial_services,ChannelId_3,2,18,62,11,42030.0,2,0
CustomerId_415,42,517878.0,12330.42857142857,16618.627682686354,343.1666666666667,15,12.0,16.023809523809526,2019-02-07 09:32:56+00:00,2018-11-23 20:46:40+00:00,ProviderId_6,financial_services,ChannelId_1,2,76,7,42,517878.0,1,0
CustomerId_4150,6,38000.0,6333.333333333333,3386.246693120079,0.0,2,8.0,8.0,2019-02-08 08:44:33+00:00,2019-02-08 08:39:08+00:00,ProviderId_6,airtime,ChannelId_3,2,1,6,6,38000.0,2,0
CustomerId_4151,22,62000.0,2818.181818181818,3296.98799969455,0.0,4,8.363636363636363,16.90909090909091,2019-01-14 13:45:28+00:00,2018-12-21 05:19:13+00:00,ProviderId_6,airtime,ChannelId_3,2,25,30,22,62000.0,2,0
CustomerId_4152,234,409853.7,1751.5115384615385,2453.606857396445,0.01410256410256412,106,8.35897435897436,15.679487179487179,2019-02-08 04:11:13+00:00,2018-11-15 10:14:39+00:00,ProviderId_4,airtime,ChannelId_3,2,85,6,234,409853.7,1,0
CustomerId_4153,11,71700.0,6518.181818181818,5677.511458697055,30.0,3,12.454545454545455,19.0,2019-02-05 22:09:13+00:00,2018-12-24 13:13:17+00:00,ProviderId_5,financial_services,ChannelId_3,2,44,8,11,71700.0,2,0
CustomerId_4154,4,2010.0,502.5,404.1761167280092,0.0,2,17.75,25.0,2019-01-25 18:04:16+00:00,2019-01-25 17:59:50+00:00,ProviderId_4,airtime,ChannelId_2,2,1,19,4,2010.0,0,1
CustomerId_4155,13,11785.0,906.5384615384615,806.6426940705754,0.0,4,14.076923076923077,21.384615384615383,2018-12-28 20:06:05+00:00,2018-11-18 06:22:15+00:00,ProviderId_6,financial_services,ChannelId_3,2,41,47,13,11785.0,2,0
CustomerId_4156,43,186370.0,4334.186046511628,10468.70466189088,0.0,17,10.488372093023257,8.255813953488373,2019-02-11 06:47:22+00:00,2019-02-07 16:35:05+00:00,ProviderId_6,financial_services,ChannelId_3,2,4,3,43,186370.0,1,0
CustomerId_4157,19,85922.0,4522.210526315789,4110.754939842388,63.1578947368421,6,11.157894736842104,13.0,2019-01-24 11:16:08+00:00,2018-11-22 16:57:03+00:00,ProviderId_5,airtime,ChannelId_3,4,63,20,19,85922.0,2,0
CustomerId_4158,4,2010.0,502.5,404.1761167280092,0.0,2,19.0,29.0,2018-12-29 19:37:49+00:00,2018-12-29 19:24:32+00:00,ProviderId_4,financial_services,ChannelId_2,2,1,46,4,2010.0,0,1
CustomerId_4159,10,62000.0,6200.0,3614.784456460256,0.0,3,8.9,15.4,2019-02-01 16:26:41+00:00,2019-01-25 04:55:35+00:00,ProviderId_6,airtime,ChannelId_3,2,8,12,10,62000.0,2,0
CustomerId_416,1,1000.0,1000.0,0.0,0.0,0,16.0,8.0,2019-02-08 16:33:01+00:00,2019-02-08 16:33:01+00:00,ProviderId_6,airtime,ChannelId_3,2,1,5,1,1000.0,0,1
CustomerId_4160,8,112800.0,14100.0,34768.28398740109,787.5,3,15.625,19.875,2019-01-17 12:28:15+00:00,2018-12-06 21:55:06+00:00,ProviderId_5,financial_services,ChannelId_3,2,42,27,8,112800.0,2,0
CustomerId_4161,11,6060.0,550.9090909090909,408.96098947098966,0.0,4,18.181818181818183,14.909090909090908,2019-02-05 19:47:33+00:00,2019-01-09 19:18:28+00:00,ProviderId_4,financial_services,ChannelId_3,2,28,8,11,6060.0,2,0
CustomerId_4163,6,63000.0,10500.0,8288.546314040841,1333.3333333333333,2,12.0,21.0,2018-12-22 11:16:14+00:00,2018-11-16 17:20:08+00:00,ProviderId_5,financial_services,ChannelId_3,2,36,53,6,63000.0,2,0
CustomerId_4164,8,60492.0,7561.5,9171.02117697759,255.0,3,16.875,15.5,2019-01-19 15:27:38+00:00,2019-01-13 18:12:51+00:00,ProviderId_3,financial_services,ChannelId_3,2,6,25,8,60492.0,2,0
CustomerId_4165,11,21850.0,1986.3636363636363,2897.855319809023,0.0,4,7.545454545454546,19.818181818181817,2019-01-10 06:56:00+00:00,2018-12-22 09:36:41+00:00,ProviderId_6,airtime,ChannelId_3,2,19,35,11,21850.0,2,0
CustomerId_4167,16,547700.0,34231.25,20453.344266077045,0.0,4,16.4375,17.5,2018-12-18 16:34:28+00:00,2018-12-17 17:30:44+00:00,ProviderId_5,airtime,ChannelId_3,4,1,57,16,547700.0,2,0
CustomerId_4168,15,58750.0,3916.6666666666665,3652.4779586049854,0.0,6,15.866666666666667,18.2,2019-01-18 10:23:36+00:00,2018-12-08 12:46:22+00:00,ProviderId_4,financial_services,ChannelId_3,2,41,26,15,58750.0,2,0
CustomerId_4169,5,8010.0,1602.0,2041.32799912214,0.0,1,8.0,7.6,2019-02-04 09:38:04+00:00,2019-01-25 07:35:09+00:00,ProviderId_6,financial_services,ChannelId_3,2,11,10,5,8010.0,2,0
CustomerId_4170,3,2000.0,666.6666666666666,288.6751345948129,0.0,0,8.0,13.0,2018-12-13 08:19:13+00:00,2018-12-13 08:17:35+00:00,ProviderId_3,other,ChannelId_3,1,1,63,3,2000.0,0,1
CustomerId_4171,3,25000.0,8333.333333333334,2886.751345948129,2666.6666666666665,1,17.0,16.0,2018-11-16 19:06:50+00:00,2018-11-16 16:13:15+00:00,ProviderId_5,movies,ChannelId_3,2,1,89,3,25000.0,2,0
CustomerId_4173,35,55521.0,1586.3142857142857,4985.002464873003,18.857142857142858,14,12.142857142857142,17.82857142857143,2019-02-11 06:42:52+00:00,2019-01-13 16:15:52+00:00,ProviderId_6,financial_services,ChannelId_3,2,29,3,35,55521.0,1,0
CustomerId_4174,35,56870.0,1624.857142857143,3161.654557002571,0.0,14,15.114285714285714,21.257142857142856,2019-01-18 10:57:35+00:00,2018-12-11 22:39:14+00:00,ProviderId_4,financial_services,ChannelId_3,2,38,26,35,56870.0,2,0
CustomerId_4175,1,500.0,500.0,0.0,0.0,0,11.0,12.0,2019-02-12 11:52:51+00:00,2019-02-12 11:52:51+00:00,ProviderId_5,airtime,ChannelId_3,4,1,1,1,500.0,0,1
CustomerId_4176,5,32200.0,6440.0,3829.2296875481366,0.0,2,14.0,28.0,2018-12-28 14:09:52+00:00,2018-12-28 14:03:31+00:00,ProviderId_4,financial_services,ChannelId_3,2,1,47,5,32200.0,2,0
CustomerId_4177,1,500.0,500.0,0.0,0.0,0,10.0,13.0,2019-01-13 10:19:29+00:00,2019-01-13 10:19:29+00:00,ProviderId_5,airtime,ChannelId_3,4,1,31,1,500.0,0,1
CustomerId_4179,9,26250.0,2916.6666666666665,4084.4216236818647,0.0,4,8.88888888888889,15.666666666666666,2019-02-02 17:53:36+00:00,2018-12-19 06:06:20+00:00,ProviderId_4,airtime,ChannelId_3,2,46,11,9,26250.0,2,0
